820930	120.42	0.0075	56.125	-0.0088	28.625	0.0314	78.875	-0.0611	25.625	-0.0681	46.625	-0.0362	73.375	0.04079	54.875	0.02266	52.5	-0.0311
821029	133.72	0.11042	59.25	0.05547	30.25	0.07779	89.375	0.13318	31.875	0.2441	56.75	0.21702	79.875	0.08865	63.125	0.15038	62	0.18104
821130	138.53	0.03598	60	0.03633	30.375	0.00405	105	0.1749	33	0.03545	59.875	0.06599	86.5	0.09413	62.25	-0.0139	72.5	0.16946
821231	140.64	0.01545	59.375	-0.0102	32	0.05325	99.5	-0.0524	38.875	0.17787	62.375	0.04163	96.25	0.11248	60	-0.0265	73	0.00802
830131	145.3	0.03306	69.25	0.16637	33.125	0.03511	121.875	0.22491	39.625	0.0192	63.25	0.01395	98.875	0.02732	58.75	-0.021	79.375	0.08728
830228	148.05	0.01889	66	-0.0276	36	0.10613	120.625	-0.0101	38.125	-0.0378	61.5	-0.0185	99	0.00981	61.5	0.04676	84.25	0.06131
830331	153.39	0.0361	64.375	-0.0181	38.375	0.06594	124.75	0.03427	40.25	0.05578	59.375	-0.0347	101.75	0.02783	63	0.03624	79.75	-0.0525
830429	164.43	0.07201	68	0.05626	40.75	0.06202	117.25	-0.0602	51.375	0.27656	68.5	0.1538	117	0.14986	63.75	0.01189	75.25	-0.0564
830531	162.39	-0.0123	65.875	-0.0313	36.875	-0.0812	111.125	-0.0523	47	-0.0851	65.625	-0.0339	111.25	-0.0413	58.75	-0.0785	82.875	0.10135
830630	168.11	0.03512	63.5	-0.0154	39.25	0.06454	119.5	0.07538	56.5	0.20229	72.75	0.10841	120.25	0.0808	58.625	0.01053	91	0.09903
830729	162.56	-0.0324	61	-0.0395	36	-0.0829	102.5	-0.1423	60.125	0.06906	73.625	0.01202	120.375	0.00086	58.5	-0.0019	85.25	-0.0633
830831	164.4	0.01139	65.5	0.0738	36.875	0.04133	103.25	0.0073	57	-0.0521	70.25	-0.0378	119.5	0.00037	62.375	0.06623	43.5	0.02046
830930	166.07	0.0102	65	0.01299	35.625	-0.0337	102.75	-0.005	61.75	0.08351	73.625	0.04811	126.875	0.06166	67.25	0.09033	41.375	-0.0477
831031	163.55	-0.0153	62	-0.0463	35.25	-0.0103	65.375	-0.3637	66.375	0.08193	77.5	0.05257	126.75	-0.0011	68.25	0.01512	35.375	-0.145
831130	166.39	0.01729	64	0.03215	34.625	-0.0009	69.625	0.06498	61.75	-0.0697	72.75	-0.049	117.375	-0.0672	70.5	0.03295	39.75	0.12365
831230	164.93	-0.0088	61.5	-0.0181	34.625	-0.0001	72	0.03405	42.375	0.0292	74.375	0.02243	122	0.03943	71.75	0.02827	42.375	0.06742
840131	163.42	-0.009	65.875	0.07116	36.625	0.05785	87	0.20828	40.875	-0.0288	72.5	-0.0254	114.125	-0.0645	74.375	0.03659	40.25	-0.0503
840229	157.06	-0.039	16.875	-0.0203	37	0.02753	84.875	-0.0244	37.25	-0.0888	69.125	-0.0326	110.25	-0.0259	68.25	-0.0825	35.375	-0.1212
840330	159.18	0.01336	15.625	-0.0566	37.375	0.01031	89.75	0.05742	36.625	-0.0167	65	-0.0596	114	0.03397	67.5	0.00199	36.875	0.0436
840430	160.04	0.00545	16	0.02389	39.625	0.06021	94.5	0.05301	36.625	0.01122	66.875	0.02877	113.75	-0.002	65	-0.0371	37	0.00342
840531	150.55	-0.0595	15.375	-0.0393	37.25	-0.0452	87.75	-0.0714	37	0.01	62.25	-0.0509	107.75	-0.0446	64.125	-0.0134	35	-0.0542
840629	153.18	0.01753	17.25	0.14195	35	-0.0604	84	-0.0427	36.125	-0.0239	65.375	0.05025	105.75	-0.0184	69.25	0.09386	36.5	0.04409
840731	150.66	-0.0166	17.75	0.02906	31.5	-0.1001	83.25	-0.009	39.5	0.10491	69.125	0.05706	110.75	0.04719	68.5	-0.0108	36.5	-0.0001
840831	166.68	0.10634	19.125	0.07698	36.25	0.17199	96.5	0.15932	42.875	0.08562	73.5	0.08103	123.75	0.12755	76.125	0.11131	39.25	0.07529
840928	166.1	-0.0036	19.875	0.05559	36.375	0.00351	94.125	-0.0246	45.75	0.06684	77.125	0.04917	124.25	0.00405	78	0.03592	37.375	-0.0464
841031	166.09	-0.0001	18.5	-0.0691	32.75	-0.0997	102.875	0.09305	46.875	0.03335	80.125	0.03888	124.625	0.0121	79.875	0.02417	36.25	-0.0301
841130	163.58	-0.0153	18.75	0.01369	33.125	0.02991	103.5	0.00615	45.125	-0.0268	74.625	-0.0311	121.75	-0.0229	81	0.0141	32.875	-0.0932
841231	167.24	0.02237	19.5	0.05599	31.25	-0.0565	110.75	0.07008	45.625	0.01091	78.375	0.05034	123.125	0.01122	80.625	0.00605	33.875	0.03199
850131	179.63	0.07414	20.375	0.04509	34.25	0.09596	120	0.0834	48.75	0.07921	83.125	0.06055	136.375	0.10731	82.625	0.02486	37.5	0.10685
850228	181.19	0.00883	21.25	0.04287	34.625	0.02874	112	-0.0666	44.625	-0.0847	79.5	-0.0286	134	-0.0094	90.625	0.09691	37	-0.0135
850329	180.66	-0.003	21.625	0.03183	34.875	0.00722	104	-0.0714	42.375	-0.0502	73	-0.0817	127	-0.0518	93.375	0.0418	34	-0.0795
850430	179.83	-0.0046	21	-0.0289	37.125	0.06459	98.75	-0.0504	40.875	-0.0216	67.625	-0.0736	126.5	-0.0038	85.875	-0.0802	31.75	-0.0662
850531	189.57	0.05422	23.25	0.10691	35.75	-0.0214	104.375	0.05683	43.5	0.0641	71.625	0.07849	128.625	0.02574	85.875	0.00005	33.25	0.04714
850628	191.85	0.01202	24.125	0.05041	37.375	0.0455	93.875	-0.1007	45.125	0.03738	72	0.00509	123.75	-0.0379	85.375	0.00546	35	0.05439
850731	190.92	-0.0047	21.5	-0.1089	36.75	-0.0168	101.375	0.07981	44.625	0.00244	70.75	-0.0175	131.375	0.06179	83.375	-0.0233	37.875	0.08215
850830	188.63	-0.0121	21.25	-0.0116	37.625	0.04019	104.625	0.03191	44	-0.014	67.375	-0.0303	126.625	-0.0278	81.75	-0.0196	35.5	-0.0627
850930	182.08	-0.0346	20.75	-0.0097	37	-0.0165	108.375	0.0362	44.25	0.00575	67	-0.0056	123.875	-0.022	75	-0.0711	32.5	-0.0829
851031	189.82	0.04248	20.75	-0.0001	39.125	0.05742	112.75	0.0405	46.5	0.06685	66.75	-0.0034	129.875	0.04825	73.375	-0.0218	30.25	-0.0694
851129	202.17	0.06504	23.5	0.13263	38.25	-0.0067	121	0.07317	54	0.16138	70.125	0.07017	139.75	0.08481	79.5	0.08357	35.875	0.18574
851231	211.28	0.04495	25	0.07714	38.125	-0.0033	132.5	0.09501	58	0.07392	70.375	0.03075	155.5	0.11272	88.375	0.12542	36.75	0.02592
860131	211.78	0.00236	21.375	-0.145	36.5	-0.0425	154	0.16213	62.625	0.09231	74	0.05172	151.5	-0.0257	95.5	0.08074	39.375	0.07133
860228	226.92	0.07142	22.625	0.05851	36.75	0.02364	168.375	0.09343	71.75	0.14568	77.75	0.06837	150.875	0.00263	104.5	0.09429	43.875	0.11418
860331	238.9	0.05285	22.125	-0.009	36.5	-0.0069	157.75	-0.063	81.875	0.14116	86.25	0.10909	151.5	0.00423	117.5	0.13668	44	0.00397
860430	235.52	-0.0141	24.875	0.12426	38.5	0.05476	176.5	0.119	75.625	-0.0667	80	-0.0723	156.25	0.03128	60	0.02131	45.25	0.02882
860530	247.35	0.05021	25	0.0048	40	0.05475	91.5	0.0367	80.5	0.06444	79.75	0.01305	152.375	-0.0176	69	0.15009	46.25	0.02217
860630	250.8	0.014	25.375	0.02731	38.375	-0.0406	85.75	-0.0628	55.125	0.02734	77.625	-0.0266	146.5	-0.0384	74.625	0.0908	41	-0.1122
860731	236.12	-0.0586	23.625	-0.0689	36.125	-0.0587	91.375	0.06575	53.5	-0.0197	68.125	-0.1222	132.5	-0.0955	72	-0.0354	39.375	-0.0394
860829	252.93	0.07124	24.625	0.04247	44.25	0.24375	101	0.10557	59.75	0.11669	72	0.07586	138.75	0.05599	76	0.0554	46.5	0.1809
860930	231.32	-0.0853	22.75	-0.0644	44	-0.0056	89.875	-0.1102	53	-0.1129	67.75	-0.059	134.5	-0.0305	66.25	-0.1212	38.5	-0.1713
861031	243.98	0.05461	24.875	0.09336	44.625	0.01406	99.125	0.10293	57.375	0.09477	71.125	0.05004	123.625	-0.0808	73.5	0.10946	39	0.01313
861128	249.22	0.02146	27.125	0.0903	47.375	0.07634	103.875	0.04804	58.5	0.0195	72.875	0.04161	127.125	0.03751	74.25	0.0103	43.5	0.11529
861231	242.17	-0.0283	25	-0.0675	45.375	-0.0421	104.75	0.00833	56.25	-0.0386	66	-0.0945	120	-0.0558	71.875	-0.0224	41.875	-0.0361
870130	274.08	0.13183	24.75	-0.0098	53	0.16801	145.125	0.38514	74.375	0.33377	75.25	0.14001	128.75	0.07277	88.125	0.22628	50.125	0.19696
870227	284.2	0.0369	22.5	-0.0909	49.5	-0.0558	153.25	0.05601	76.375	0.02707	74.625	0.00793	139.5	0.0924	84.5	-0.0411	54.875	0.09481
870331	291.7	0.02633	23.625	0.06285	56.125	0.13388	162.625	0.06101	84.375	0.10483	78.125	0.04694	150.125	0.07633	85.125	0.01645	56.875	0.03736
870430	288.35	-0.0116	24.25	0.02644	58	0.03364	171.5	0.05441	91	0.08856	90	0.15185	160.125	0.06676	83.5	-0.0193	56	-0.0152
870529	290.1	0.00622	25.75	0.06177	58.375	0.01697	157.375	-0.0823	90.875	-0.0013	85.25	-0.0397	160	0.00588	85.375	0.02234	65.125	0.16294
870630	304	0.04792	27.625	0.08417	62	0.06215	163.875	0.04136	99	0.08951	82.625	-0.0308	162.5	0.01567	89.625	0.05878	61.125	-0.0604
870731	318.66	0.04824	32	0.15825	60.5	-0.0241	163.875	0.00024	101.625	0.03387	88.875	0.07572	161	-0.0094	98.375	0.09762	61.125	0.0001
870831	329.79	0.035	33.75	0.05459	58.5	-0.0235	189.625	0.1567	108	0.06298	92	0.05023	168.375	0.05281	117.875	0.19843	66.25	0.08405
870930	321.83	-0.0242	33.75	0.00897	53.875	-0.0792	189.75	0.00064	98	-0.0925	83	-0.0978	150.75	-0.1047	118.875	0.01532	70.5	0.06521
871030	251.79	-0.2175	29.875	-0.115	44.375	-0.1764	136.375	-0.2813	75.5	-0.2187	58.5	-0.2953	122.5	-0.1872	92.875	-0.2186	50.125	-0.289
871130	230.31	-0.0851	27	-0.0961	36.5	-0.166	119	-0.1275	71.125	-0.058	56.375	-0.0166	110.75	-0.088	85.875	-0.0753	45.625	-0.0897
871231	247.09	0.07295	27	0.0108	39.625	0.08539	135	0.13457	75.375	0.0598	61.375	0.08869	115.5	0.04292	85.375	0.00399	58.25	0.27802
880129	257.07	0.04024	29.875	0.1062	44.875	0.13255	123.375	-0.0861	42.5	0.14112	65.75	0.07084	112.375	-0.027	86.75	0.01607	56.75	-0.0257
880229	267.82	0.04195	29.375	-0.0169	44.25	-0.0006	125.125	0.01426	45.125	0.06192	72.25	0.12069	117.5	0.05613	93.75	0.0807	61.625	0.08593
880331	258.89	-0.0334	27	-0.0705	46.5	0.05074	104.5	-0.165	42.875	-0.0499	71.375	-0.0119	107.625	-0.0843	89.625	-0.0349	60.75	-0.0134
880429	261.33	0.00939	26.5	-0.0185	48.125	0.03508	104.875	0.0038	47.25	0.11622	75	0.05078	113.375	0.05336	89.125	-0.0057	61.125	0.00621
880531	262.14	0.00297	27.125	0.02345	49.25	0.03714	104.125	-0.0069	48.125	0.01839	75.125	0.01843	112.5	0.00206	83.875	-0.0588	56.375	-0.0779
880630	273.5	0.04354	26.75	-0.0027	45.375	-0.0785	114.875	0.10333	53.25	0.10646	80.125	0.06656	127.375	0.1324	83.875	0.01048	55.75	-0.0097
880729	272.01	-0.0054	26.625	-0.0045	48.5	0.06889	106.125	-0.0761	53	0.00714	80.125	0.00022	125.75	-0.0127	91.625	0.09227	50.5	-0.0943
880831	261.52	-0.0385	24.875	-0.0657	44.5	-0.0698	92.875	-0.1249	49.25	-0.0709	72.875	-0.0761	111.5	-0.1056	91.875	0.0027	46.5	-0.0792
880930	271.91	0.03978	26	0.05721	43.625	-0.0196	93.875	0.01088	51.125	0.03816	75	0.02913	115.375	0.03478	96.75	0.06532	49.875	0.07452
881031	278.97	0.026	28.625	0.10096	46.875	0.07461	96	0.02237	51.5	0.01874	83.375	0.11153	122.625	0.06275	95.375	-0.0141	50.5	0.01236
881130	273.69	-0.0188	29.875	0.04392	45.75	-0.0101	93.625	-0.0248	52	0.00989	84.25	0.02608	118.5	-0.0249	96.625	0.01305	48.375	-0.0422
881230	277.72	0.01475	28.75	-0.0277	45.75	0	98.375	0.05081	50.5	-0.029	83.5	-0.0089	121.875	0.02841	101.875	0.06653	53.25	0.10278
890131	297.48	0.07113	31.5	0.09589	49.625	0.09999	118.625	0.20603	54.625	0.09711	91.375	0.0945	130.625	0.07193	109	0.07005	57.75	0.08448
890228	288.86	-0.0288	30.25	-0.0398	48.5	-0.0227	111.625	-0.059	51.625	-0.0548	85.375	-0.0501	121.5	-0.062	108.125	-0.0084	55.25	-0.0435
890331	294.87	0.02068	31.5	0.05139	52.75	0.08735	98.5	-0.1174	48.875	-0.0532	41.5	-0.0278	109.125	-0.1019	120.125	0.12209	51.375	-0.0687
890428	309.64	0.0501	34.875	0.10707	54.25	0.02839	95.625	-0.0291	47.75	-0.0079	41.5	-0.0001	114	0.04457	127.125	0.05844	56.75	0.10469
890531	320.52	0.03516	35.625	0.02151	55.25	0.03189	91.875	-0.0391	48.75	0.021	40.375	-0.0088	109.625	-0.0277	139.125	0.0944	54	-0.0483
890630	317.98	-0.0079	35	-0.0095	54	-0.0226	91.75	-0.0014	48.5	-0.0052	41.75	0.03418	111.875	0.02032	138.625	0.00448	51.75	-0.0401
890731	346.08	0.08843	40.625	0.16064	54.5	0.00922	95	0.03556	49.875	0.04399	44.875	0.07471	115	0.02801	158.5	0.14343	53.75	0.03869
890831	351.45	0.01553	40.125	-0.0121	56.25	0.04559	100.375	0.05681	53.875	0.08031	49	0.11028	117.125	0.02907	163.75	0.03296	52.5	-0.0231
890929	349.15	-0.0065	44.875	0.12607	61	0.08453	91.25	-0.091	50.875	-0.0557	46.625	-0.0485	109.25	-0.0672	164.625	0.01384	50.25	-0.0408
891031	340.36	-0.0252	44.25	-0.0138	68.25	0.13029	93.5	0.02496	47.375	-0.0539	44.375	-0.0483	100.25	-0.0825	43	0.0446	47.75	-0.0498
891130	346	0.01657	43.75	-0.0113	68.625	0.00576	86.75	-0.0719	44.625	-0.0583	43.875	0.00525	97.625	-0.014	42.375	-0.0146	45.375	-0.0499
891229	353.4	0.02131	45.5	0.0469	67.75	-0.0127	82	-0.0548	43.625	-0.0224	42.25	-0.0371	94.125	-0.0358	41.625	-0.0098	47.25	0.04361
900131	329.07	-0.069	39	-0.1428	66.875	-0.0129	79.125	-0.0349	43.125	0.0062	41.625	-0.0148	98.625	0.04777	37.875	-0.0902	44.625	-0.0556
900228	331.89	0.00859	39.75	0.01947	67.125	0.01414	78	-0.0143	46	0.06644	44.875	0.09684	103.875	0.06593	37	-0.0232	43.125	-0.0335
900330	339.94	0.02418	42	0.06477	67.5	0.00532	76.75	-0.016	47.25	0.02722	45.875	0.02248	106.125	0.02173	39.625	0.08074	45.75	0.06353
900430	330.8	-0.0268	40.125	-0.0446	65.875	-0.024	83	0.08145	44.125	-0.0506	44.25	-0.0357	109	0.02726	42	0.0598	43.625	-0.0465
900531	361.23	0.09204	43.125	0.07477	70	0.07398	92.875	0.11913	46.125	0.0453	48.625	0.11621	120	0.11279	42.125	0.00286	47.75	0.09396
900629	358.02	-0.009	38.5	-0.1002	70.375	0.0055	85	-0.0847	43.75	-0.0516	47.625	-0.0205	117.5	-0.0208	46.5	0.11253	47.25	-0.0086
900731	356.15	-0.0051	37	-0.0387	79.375	0.13897	74.25	-0.1264	41.5	-0.0341	46.625	-0.0211	111.5	-0.0512	47.875	0.02986	43.125	-0.0873
900831	322.56	-0.0943	32.375	-0.1249	75.875	-0.0442	64.875	-0.1261	34.875	-0.1597	39.75	-0.1312	101.875	-0.0757	45.125	-0.0574	34.875	-0.1911
900928	306.05	-0.0512	30.875	-0.0362	74	-0.0246	52	-0.1985	30.875	-0.1147	36.25	-0.0881	106.375	0.04412	45.25	0.01242	33.5	-0.0362
901031	304	-0.0066	34	0.1013	68.125	-0.0796	47.5	-0.0864	27.75	-0.0788	36.75	0.01381	105.375	-0.0095	47.125	0.0416	26	-0.2238
901130	322.22	0.06008	32.125	-0.0551	69.875	0.03737	51.75	0.08967	27.375	-0.0135	36.5	0.01365	113.625	0.09064	48.625	0.03182	30	0.15382
901231	330.23	0.02488	30.125	-0.0519	72.625	0.03945	54.875	0.06016	26.625	-0.0276	34.375	-0.0583	113	-0.0055	51.75	0.07328	31.875	0.06588
